pred,label1,label1_occurrence,label2,label2_occurrence,label3,label3_occurrence,label1_full,label2_full,label3_full,index,Unnamed: 11
127,namor,100.0,menin,4.8,car,3.5,namoro,,,Sonhei que estava comemorando dez anos de namoro. Bom dia.,
622,par,100.0,put,23.2,grav,8.5,parindo,,,Sonhei que estava parindo... MEDO .,
583,dad,100.0,unfollow,100.0,pesso,50.0,dado,unfollow,,Sonhei que um amigo meu tinha me dado unfollow.,
215,lind,100.0,beb,25.0,grav,16.7,linda,,,Sonhei que eu tinha uma bebezinha tão linda... aff.,
187,piolh,100.0,acord,16.7,ivan,16.7,piolhos,,ivan,Simplesmente sonhei que eu e o Ivan estávamos com piolhos.,
55,afog,100.0,morr,85.7,arthur,14.3,afogada,morrendo,,Eu sonhei que estava morrendo afogada.,
502,atropel,100.0,morr,18.2,pesso,18.2,atropelei,,,E eu que sonhei que atropelei uma criança.,
415,maconh,100.0,fum,37.1,compr,17.1,maconha,,,Sonhei que meu avô tinha me dado maconha .,
114,bat,100.0,carr,100.0,dirig,18.2,bati,carro,,Sonhei que bati o carro.,
51,desesper,100.0,grav,100.0,pens,9.5,desesperada,gravida,,"Sonhei que estava grávida, acordei desesperada .",
86,misericord,100.0,grav,22.2,ia,8.3,misericordia,,,Sonhei que estava namorando um paulista... misericórdia.,
0,grav,100.0,menin,8.0,sonh,6.8,gravida,,,"Sonhei que estava grávida, foi tão bonitinho.",
427,adot,100.0,beb,13.7,cachorr,7.8,adotava,,,"Sonhei que eu adotava o Frajolinha, sinal ein.",
297,carr,100.0,acident,10.3,compr,10.3,carro,,,Sonhei que estava indo para a lua de carro? .,
190,com,100.0,vontad,14.4,quer,5.6,comendo,,,Sonhei que estava comendo um açaí bem gostoso.,
219,cameron,100.0,dov,100.0,indo,66.7,cameron,dove,,Eu sonhei que a Dove Cameron tinha se [oculto].,
573,dev,100.0,preocup,100.0,algu,15.0,devo,preocupar,,"Sonhei que fui traído, devo me preocupar?",
453,sab,100.0,dia,22.2,beij,11.1,sabia,,,"Já sonhei que namorava você, sabia?",
230,alis,100.0,cabel,100.0,desesper,33.3,alisei,cabelo,,"Sonhei que alisei o cabelo, deu saudades...",
34,program,100.0,faz,20.0,acontec,13.3,programa,,,Sonhei que a Kizzy ia no programa da Tata Werneck.,
221,maril,100.0,mendonc,83.3,show,66.7,marilia,mendonca,show,Sonhei que fui no show da Marília Mendonça.,
151,pai,100.0,vir,100.0,algu,12.5,pai,virado,,Essa noite sonhei que tinha virado pai.,
172,acord,100.0,trist,63.6,fiqu,20.5,acordar,triste,fiquei,Esses dias sonhei que fiquei rico... como é triste acordar.,
250,ganh,100.0,gent,5.9,lind,5.9,ganhava,,,Sonhei que ganhava um aumento de salário.,
587,mat,100.0,pesso,66.7,sinistr,16.7,matava,pessoa,,Eu sonhei que eu matava uma pessoa.,
127,namor,100.0,menin,4.8,car,3.5,namorava,,,Sonhei que eu namorava um eboy.,
567,compr,100.0,faz,7.1,ia,6.7,comprar,,ia,Sonhei que ia comprar um fone sem fio novo.,
222,mil,100.0,ganh,69.6,rea,17.4,mil,ganhava,,Sonhei que eu ganhava 5 mil.,
586,peg,100.0,amig,6.5,fog,6.5,pegando,,,Sonhei que estava pegando o Kendrick Lamar DO NADA .,
377,tatu,100.0,quer,11.8,bund,5.9,tatuava,quero,,Sonhei que me tatuava e agora eu quero.,
90,saudad,100.0,nov,9.9,volt,9.0,saudades,,,"Sonhei que eu saía, ai que saudades.",
551,horrivel,100.0,pesadel,22.3,morr,10.6,horrivel,,,Sonhei que estava em um show do Naldo. Foi horrível.,
223,aranh,100.0,pic,100.0,morr,25.0,aranhas,picado,,Sonhei que fui picado por aranhas.,
233,namor,100.0,gent,3.7,acredit,1.9,namorando,,,E eu que sonhei que estava namorando?,
241,pra,100.0,caramb,23.2,ia,7.3,praia,,,Sonhei que perdi meu colchão na praia.,
637,trist,100.0,fiqu,12.4,cas,7.2,triste,,,"Sonhei que o Olívio Dutra morria, acordei muito triste.",
127,namor,100.0,menin,4.8,car,3.5,namorando,,,"Essa noite sonhei que estava namorando a Rafa Kalimann, bizarro.",
217,trabalh,100.0,faz,10.4,fic,8.2,trabalhava,,,Eu sonhei que trabalhava com a Sabrina Sato .,
338,invad,100.0,cas,85.7,tent,28.6,invadir,casa,tentava,Que horror! Sonhei que alguém tentava invadir minha casa.,
476,feir,100.0,terc,100.0,seman,33.3,feira,terca,,"Sonhei que fazia a prova de terça-feira, estou ficando maluca.",
602,cyrus,100.0,miley,100.0,amig,14.3,cyrus,miley,,Sonhei que beijei a Miley Cyrus e o João filmou.,
245,nev,100.0,fri,22.9,sent,11.4,nevava,,,Sonhei que nevava aqui no Rio.,
485,pass,100.0,faz,7.1,cas,5.9,passando,,,"Sonhei que estava passando mal. Acordei passando muito, muito mal.",
57,bts,100.0,show,72.7,brasil,27.3,bts,,,Sonhei que tinha conhecido o BTS.,
506,xam,100.0,conhec,28.6,namor,28.6,xama,conheci,,Essa noite sonhei que conheci o Xamã.,
205,cas,100.0,car,5.6,cheg,5.1,casa,,,"Mano, sonhei que estava na casa do Jô Soares .",
146,dirig,100.0,carr,21.7,onibus,7.2,dirigindo,,,Sonhei que estava dirigindo.,
618,maldiv,100.0,realidad,33.3,acord,16.7,maldivas,realidade,,"Sonhei que estava nas Maldivas, acordei pensando que era realidade.",
551,horrivel,100.0,pesadel,22.3,morr,10.6,horrivel,,,"Sonhei que eu poderia estar grávida, foi horrível.",
287,dirig,100.0,sab,100.0,aaron,0.0,dirigir,sabia,,Sonhei que não sabia mais dirigir.,
235,tom,100.0,banh,8.3,holland,6.4,tomado,,,Sonhei que eu tinha tomado um tiro nas costas...,
58,pai,100.0,cas,8.4,quer,7.0,pai,,,"Sonhei que o avião da Ivete caía. Céus, Deus Pai!",
190,com,100.0,vontad,14.4,quer,5.6,comendo,,,Sonhei que estava comendo bolo de cenoura . O auge.,
136,grav,100.0,aparec,1.1,gent,1.1,gravida,,,Sonhei que eu estava grávida.,
122,rea,100.0,compr,16.9,mil,14.5,reais,,,Sonhei que a gasolina estava a quatro reais.,
295,pod,100.0,compr,40.0,verdad,11.4,podia,,,"Sonhei que mec tinha saído da cadeia, podia acontecer.",
227,pra,100.0,ia,13.3,amig,6.7,praia,,,Sonhei que estava na praia.,
536,ital,100.0,mor,22.2,amig,11.1,italia,,amigos,Sonhei que estava na Itália com meus amigos.,
480,menininh,100.0,lind,66.7,grav,33.3,menininha,linda,,Sonhei que era mãe de uma menininha linda.,
241,pra,100.0,caramb,23.2,ia,7.3,praia,,,"Sonhei que conheci a praia, mas a praia estava transbordando.",
389,flameng,100.0,ganh,50.0,camis,12.5,flamengo,,camisa,Sonhei que tinha encontrado minha camisa do Flamengo.,
400,fest,100.0,faz,13.6,aniversari,12.3,festa,,,Sonhei que estava em uma festa bebendo Catuaba com Guaraná.,
136,grav,100.0,aparec,1.1,gent,1.1,gravida,,,Sonhei que estava grávida...,
567,compr,100.0,faz,7.1,ia,6.7,comprado,,,Sonhei que tinha comprado uma penny.,
197,brig,100.0,amig,10.7,gent,9.9,brigado,,,"Sonhei que tinha brigado, saudades de um caô.",
637,trist,100.0,fiqu,12.4,cas,7.2,triste,,,Sonhei que estava no Carnaval e acordei triste.,
197,brig,100.0,amig,10.7,gent,9.9,brigava,,,Sonhei que eu brigava com um amigo. Acordei toda tremendo.,
18,tash,100.0,trac,100.0,show,36.4,tasha,tracie,show,Sonhei que Tasha e Tracie faziam outro show em Aracaju.,
344,lev,100.0,tir,100.0,assalt,10.7,levei,tiro,assaltar,Sonhei que levei um tiro porque tentaram me assaltar.,
58,pai,100.0,cas,8.4,quer,7.0,pai,,,"Sonhei que eu era pai, a sensação gostosinha .",
229,florip,100.0,chov,20.0,mor,20.0,floripa,,,Sonhei que estava em Floripa.,
482,cachorrinh,100.0,ganh,22.2,adot,11.1,cachorrinho,,adotado,Sonhei que eu tinha adotado um cachorrinho.,
565,pern,100.0,dor,16.0,caramb,12.0,perna,,,Sonhei que tatuei a perna toda.,
173,jog,100.0,faz,8.7,bich,7.1,jogava,,,Sonhei que o Xandinho jogava no Laranja lá no campeonato.,
250,ganh,100.0,gent,5.9,lind,5.9,ganhei,,,"Sonhei que ficava milionário, joguei na loteria e não ganhei.",
534,cabel,100.0,aaron,0.0,abacat,0.0,cabelo,,,Sonhei que meu cabelo estava enorme.,
173,jog,100.0,faz,8.7,bich,7.1,jogava,,,"Agora que lembrei, sonhei que o Soobin jogava Genshin.",
231,acident,100.0,sofr,100.0,carr,35.3,acidente,sofri,,Sonhei que sofri um acidente.,
233,namor,100.0,gent,3.7,acredit,1.9,namorando,,,Sonhei que estava namorando .,
88,grav,100.0,livr,100.0,menin,12.5,gravida,livre,,"Sonhei que estava grávida, Deus me livre!",
36,troc,100.0,ide,25.0,gent,13.2,trocava,,,Sonhei que trocava de celular. Tomara que seja um presságio.,
232,heter,87.5,top,75.0,peg,25.0,hetero,top,,"Sonhei que eu estava grávida, barriguda, do hétero top.",
233,namor,100.0,gent,3.7,acredit,1.9,namoravam,,,Eu sonhei que eles namoravam.,
370,connor,100.0,kit,100.0,namor,36.4,connor,kit,,Sonhei que o Kit Connor sorria com todos os dentes.,
247,massacr,100.0,escol,57.1,acontec,28.6,massacre,,,Sonhei que teve massacre no Rainha.,
364,mae,100.0,grav,71.4,menin,71.4,mae,gravida,,Sonhei que minha mãe estava grávida .,
136,grav,100.0,aparec,1.1,gent,1.1,gravida,,,Sonhei que estava grávida.,
215,lind,100.0,beb,25.0,grav,16.7,lindo,,,Sonhei que estava com cabelo grande e eu estava lindo.,
649,beb,100.0,grav,13.3,menin,11.5,bebe,,,E eu que sonhei que estava tendo um bebê.,
83,barb,100.0,tir,31.2,bigod,12.5,barba,tirei,,Sonhei que tirei a barba. Um sinal?,
250,ganh,100.0,gent,5.9,lind,5.9,ganhava,,,Sonhei que eu ganhava um Grammy Latino.,
271,diab,100.0,cas,9.1,dav,9.1,diabo,,,Sonhei que o diabo estava sequestrando um alce falante .,
290,entre,100.0,desesper,50.0,bbb,16.7,entrei,desespero,,"Eu sonhei que estava ficando calvo, quase entrei em desespero.",
197,brig,100.0,amig,10.7,gent,9.9,brigando,,,Sonhei que estava brigando com o Zé.,
245,nev,100.0,fri,22.9,sent,11.4,nevava,,,"Gente, sonhei que nevava em São Paulo...",
32,mae,100.0,menin,9.5,ia,7.4,mae,,,Sonhei que minha mãe tinha me chamado de Donnie.,
607,bat,100.0,menin,18.1,car,11.7,bateria,,,Simplesmente sonhei que estava tocando bateria .,
576,gem,100.0,grav,100.0,livr,17.6,gemeos,gravida,,"Sonhei que estava no hospital grávida de gêmeos, acordei desesperada.",
235,tom,100.0,banh,8.3,holland,6.4,tomando,,,Eu sonhei que estava tomando um Moscow Mule delicioso.,
0,grav,100.0,menin,8.0,sonh,6.8,gravida,,,Sonhei que alguém estava grávida.,
251,tatuag,100.0,faz,96.9,quer,18.8,tatuagem,fazendo,,Sonhei que estava fazendo uma tatuagem.,
607,bat,100.0,menin,18.1,car,11.7,batendo,,,Sonhei que estava batendo papo com Zé Felipe .,
475,viola,100.0,toc,75.0,aprend,16.7,violao,,,Sonhei que meu violão tinha quebrado.,
190,com,100.0,vontad,14.4,quer,5.6,comida,,,Sonhei que me entupia de comida.,
483,tent,100.0,mat,97.5,algu,7.5,tentava,matar,,Sonhei que meu pai tentava me matar com um garfo.,
111,gat,100.0,cas,16.0,fug,8.0,gatas,,,Sonhei que as gatas foram de rosa .,
531,fur,100.0,lingu,14.7,umbig,11.8,furado,lingua,,"Sonhei que tinha furado a língua, cara.",
485,pass,100.0,faz,7.1,cas,5.9,passava,,,Sonhei que a nutricionista passava uma dieta de 2200 kcal.,
605,quebr,100.0,com,7.0,celul,5.6,quebrado,,,E hoje sonhei que tinha quebrado a tíbia.,
347,amig,100.0,cas,10.2,faz,9.1,amiga,,,Sonhei que uma amiga começava a produzir camisetas.,
324,irma,100.0,cas,10.5,fal,10.5,irma,,,Sonhei que minha irmã estava uma grávida tão linda.,
248,,100.0,aaron,0.0,abacat,0.0,,,,Hoje sonhei que eu [oculto] [oculto] [oculto] [oculto] [oculto].,
562,faculdad,100.0,desesper,16.7,estud,16.7,faculdade,,estudar,Sonhei que fui na faculdade para estudar.,
499,show,100.0,faz,11.2,chor,6.1,show,,,Sonhei que já estava no show da GG.,
80,dent,100.0,tod,63.2,agon,15.8,dentes,todos,,Sonhei que quase todos os meus dentes tinham caído.,
388,twitt,100.0,fal,9.1,mae,9.1,twitter,,,Tão viciada no Twitter que sonhei que estava twittando.,
444,vir,100.0,amig,10.4,gent,7.5,virado,,,Sonhei que a ordem tinha virado um puteiro dos alunos.,
275,paul,100.0,fic,10.0,andre,8.8,paul,,,Simplesmente sonhei que conhecia o Paul Pierce e acordei tristíssimo.,
238,assust,100.0,grav,87.5,barrig,25.0,assustada,gravida,,"Sonhei que estava grávida, acordei assustada.",
650,covid,100.0,nov,30.0,livr,20.0,covid,novo,,Sonhei que estava com COVID de novo.,
536,ital,100.0,mor,22.2,amig,11.1,italia,,,"Puta que pariu, sonhei que estava na Itália...",
2,post,100.0,fot,83.0,instagr,20.8,postado,foto,,Sonhei que a rap line tinha postado foto com gatinhos.,
205,cas,100.0,car,5.6,cheg,5.1,casa,,,Sonhei que estava no mundo da casa automática.,
261,dar,100.0,namor,87.5,vai,87.5,dar,,,"Ontem não fui dar aula, mas sonhei que estava.",
245,nev,100.0,fri,22.9,sent,11.4,nevou,,,"Lembrando aqui que sonhei que nevou . Enfim, o subconsciente.",
68,assalt,100.0,send,18.2,lev,9.1,assaltado,,,Sonhei que eu era assaltado.,
83,barb,100.0,tir,31.2,bigod,12.5,barba,,,Sonhei que tinha barba.,
531,fur,100.0,lingu,14.7,umbig,11.8,furado,lingua,,"Sonhei que tinha furado a língua de novo, será?",
551,horrivel,100.0,pesadel,22.3,morr,10.6,horrivel,,morria,"Cara, eu sonhei que a Harada (mangaká) morria. Foi horrível.",
127,namor,100.0,menin,4.8,car,3.5,namorando,,,Sonhei que estava namorando e acordei chamando amor.,
3,gol,100.0,faz,37.7,jog,19.7,gol,fazia,,Eu sonhei que o Rony fazia um gol de bicicleta...,
383,beij,100.0,car,6.2,pesso,6.2,beijando,,,"Sonhei que estava beijando ela, mano, que isso.",
253,fic,100.0,car,10.0,quer,10.0,ficava,,,Sonhei que ficava com o  e acordei mufina.,
0,grav,100.0,menin,8.0,sonh,6.8,gravidas,,,Sonhei que três blogueiras estavam grávidas e me contaram .,
609,cai,75.0,porr,56.2,acab,6.2,,porra,,"Porra, eu sonhei que estava namorando.",
86,misericord,100.0,grav,22.2,ia,8.3,misericordia,,,"Sonhei que eu quebrei aquele cara na porrada, misericórdia.",
196,dorm,100.0,acord,7.2,cas,7.2,dormindo,,,"Sonhei que estava dormindo. Puta que pariu, que estranho.",
240,usand,100.0,drog,14.7,blus,5.9,usando,,,Sonhei que estava usando Malbec? .,
616,anitt,100.0,cham,14.3,peg,14.3,anitta,,,Sonhei que [oculto] com a Anitta.,
442,botafog,100.0,ganh,22.2,jog,16.7,botafogo,,,Sonhei que o Neymar tinha assinado com o Botafogo.,
127,namor,100.0,menin,4.8,car,3.5,namorando,,,Eu sonhei que estava namorando o Eunwoo.,
371,cabel,100.0,cort,100.0,fic,7.4,cabelo,cortado,,Sonhei que a Kristen tinha cortado o cabelo.,
214,filh,100.0,lind,12.1,dia,9.5,filha,,,"Sonhei que tinha uma filha tão perfeita, meu Deus.",
241,pra,100.0,caramb,23.2,ia,7.3,praia,,,"Aiii, sonhei que estava na praia.",
47,assum,100.0,namor,18.8,mae,15.6,assumia,,,Eu sonhei que o meu irmão se assumia gay? .,
266,perturb,100.0,grav,40.0,mes,40.0,perturbador,,,Sonhei que tinha virado pobre. Que perturbador.,
36,troc,100.0,ide,25.0,gent,13.2,trocava,,,Sonhei que trocava a fralda de um menininho .,
68,assalt,100.0,send,18.2,lev,9.1,assaltado,,,Sonhei que eu era assaltado de novo.,
197,brig,100.0,amig,10.7,gent,9.9,brigando,,,Sonhei que a Willow Smith estava brigando com a Rihanna?,
233,namor,100.0,gent,3.7,acredit,1.9,namoro,,,Falaram tanto de namoro ontem que sonhei que namorava ela.,
648,disney,100.0,gent,9.5,ter,9.5,disney,,,Sonhei que estava na Disney.,
297,carr,100.0,acident,10.3,compr,10.3,carro,,,Sonhei que meu carro estava com o tanque cheio.,
616,anitt,100.0,cham,14.3,peg,14.3,anitta,,,Sonhei que a Anitta morreu.,
441,caramb,100.0,ame,11.1,compr,11.1,caramba,,,"Caramba, eu sonhei que estava me formando .",
394,feit,100.0,tatuagens,100.0,sinal,25.0,feito,tatuagens,,Sonhei que tinha feito um monte de tatuagens.,
459,mensag,99.0,mand,97.1,fal,12.7,mensagem,mandado,,Sonhei que ele tinha mandado mensagem.,
233,namor,100.0,gent,3.7,acredit,1.9,namorando,,,Sonhei que eu estava namorando .,
649,beb,100.0,grav,13.3,menin,11.5,bebe,,,Sonhei que tive um bebê sendo mãe solo.,
21,achav,100.0,dinheir,14.7,celul,11.8,achava,,,Sonhei que minha mãe achava meu Twitter.,
601,film,100.0,ia,31.0,assist,28.6,filme,,,"Que ódio, sonhei que estava em um filme de tubarão.",
375,drog,100.0,algu,14.3,aparec,14.3,droga,,,"Que droga, sonhei que estava grávida.",
400,fest,100.0,faz,13.6,aniversari,12.3,festa,,,Sonhei que estava no Uruguai em uma festa .,
344,lev,100.0,tir,100.0,assalt,10.7,levava,tiro,,Hoje sonhei que levava um tiro. Deus me guarde.,
508,brac,100.0,faz,16.7,fic,14.6,braco,,,Sonhei que fiz uma tatuagem do Kratos no braço.,
191,mot,100.0,pilot,100.0,aprend,16.7,moto,pilotava,,Sonhei que pilotava uma moto. Off: Irei pilotar uma moto.,
242,buqu,100.0,ganh,100.0,aniversari,28.6,buque,ganhava,,Sonhei que ganhava um buquê de peônias.,
251,tatuag,100.0,faz,96.9,quer,18.8,tatuagem,fazendo,,Eu sonhei que estava fazendo uma tatuagem.,
506,xam,100.0,conhec,28.6,namor,28.6,xama,conhecia,,Sonhei que eu conhecia o Xamã.,
96,trabalh,100.0,nov,15.4,acho,7.7,trabalhando,,acho,"Sonhei que estava trabalhando, acho que estou trabalhando demais.",
217,trabalh,100.0,faz,10.4,fic,8.2,trabalhando,,,Sonhei que estava trabalhando. Posso cobrar hora extra?,
117,filh,100.0,quer,6.1,car,3.0,filho,,,Sonhei que tinha um filho.,
231,acident,100.0,sofr,100.0,carr,35.3,acidente,sofrido,,Sonhei que tal pessoa tinha sofrido um acidente de moto.,
637,trist,100.0,fiqu,12.4,cas,7.2,triste,,,"Sonhei que meu pai vinha me ver aqui, acordei triste.",
135,cabel,100.0,cort,100.0,horrivel,7.1,cabelo,cortaram,,"Eu sonhei que cortaram meu cabelo, mano. Acordei chorando.",
275,paul,100.0,fic,10.0,andre,8.8,paulo,,,"Mano, sonhei que trombei com o Paulo Muzy.",
296,hom,100.0,namor,23.7,fiqu,7.9,homem,namorava,,Sonhei que namorava um homem. Eca .,
398,lou,69.0,show,69.0,harry,57.1,louis,show,,Sonhei que tinha dado tudo errado no show do Louis.,
586,peg,100.0,amig,6.5,fog,6.5,pegava,,,Bom dia. Essa noite sonhei que pegava o Jaebeom .,
655,cort,100.0,quer,13.0,acho,8.7,corte,,,Sonhei que tinha corte químico.,
243,franc,100.0,fal,57.1,sab,28.6,franca,falar,sabia,Sonhei que fui à França e não sabia falar francês.,
320,neym,100.0,namor,11.8,bairr,5.9,neymar,,,"Caramba, sonhei que eu era da família do Neymar .",
567,compr,100.0,faz,7.1,ia,6.7,comprado,,,Sonhei que eu tinha comprado uma placa de vídeo.,
235,tom,100.0,banh,8.3,holland,6.4,tomando,,,"Bom dia, sonhei que estava tomando uma Brahma geladinha.",
567,compr,100.0,faz,7.1,ia,6.7,comprei,,,Sonhei que comprei uma PCX e quase fui assaltada.,
572,fiz,100.0,fest,9.2,amizad,8.3,fiz,,,Sonhei que fiz conta de química a noite inteira.,
605,quebr,100.0,com,7.0,celul,5.6,quebrei,,,Sonhei que estava jogando sinuca e quebrei três tacos.,
347,amig,100.0,cas,10.2,faz,9.1,amiga,,,Simplesmente sonhei que eu era melhor amiga do Ronaldo Fenômeno.,
585,cred,100.0,grav,19.6,morr,11.8,credo,,,"Sonhei que tinha uma doença, credo.",
434,viaj,100.0,ia,13.2,amig,9.2,viajando,,,Eu sonhei que estava viajando e rodeada de pessoas lindas.,
459,mensag,99.0,mand,97.1,fal,12.7,mensagem,mandava,,"Sonhei que ela mandava mensagem, UNIVERSO .",
346,carta,100.0,clon,28.0,compr,24.0,cartao,clonado,comprei,Eu sonhei que comprei um cartão clonado por dois reais.,
140,aranh,100.0,hom,82.4,mulh,17.6,aranha,homem,,"Ai, eu sonhei que era o Homem-Aranha velho.",
392,amor,100.0,faz,73.3,mulh,13.3,amor,fazia,,"Sonhei que fazia amor a noite toda, acordei com vontade.",
336,futebol,100.0,jog,85.7,club,14.3,futebol,jogava,,Sonhei que eu jogava muito bem futebol?,
156,bolsonar,100.0,reeleit,100.0,bad,25.0,bolsonaro,reeleito,,"Puxa vida, sonhei que o Bolsonaro era reeleito.",
245,nev,100.0,fri,22.9,sent,11.4,nevado,,,E eu que sonhei que tinha nevado em Gavião.,
580,show,100.0,menin,20.0,teatr,20.0,show,,,Sonhei que estava em um show dela.,
98,ganh,100.0,gent,6.4,aniversari,4.3,ganhei,,,Sonhei que ganhei um .,
487,coloc,100.0,cas,5.6,celul,5.6,colocava,,,Sonhei que Ludmylla colocava um paredão no carro novo dela.,
371,cabel,100.0,cort,100.0,fic,7.4,cabelo,cortado,,"Sonhei que tinha cortado meu cabelo, nossa, acordei assustada.",
205,cas,100.0,car,5.6,cheg,5.1,casa,,,Sonhei que o BTS veio me visitar na minha casa.,
322,demit,100.0,paul,22.7,sous,13.6,demitida,,,"Que horror, eu sonhei que era demitida.",
4,lanc,100.0,music,23.2,ia,12.2,lancava,musica,,"Sonhei que a Taylor lançava uma música chamada ""Week""?",
367,beb,100.0,quer,18.2,car,9.1,bebe,,,Sonhei que eu tinha um bebê... novamente.,
240,usand,100.0,drog,14.7,blus,5.9,usando,drogas,,Sonhei que estava usando drogas e acordei meio tristinha.,
529,academ,100.0,faz,12.5,ia,12.5,academia,,,Sonhei que estava na academia.,
127,namor,100.0,menin,4.8,car,3.5,namorando,,,Sonhei que estava namorando a Elayne Baeta.,
44,ganh,100.0,surpres,100.0,aniversari,83.3,ganhava,surpresa,aniversario,Sonhei que ganhava um aniversário surpresa.,
117,filh,100.0,quer,6.1,car,3.0,filha,,,Sonhei que tinha uma filha.,
411,fer,100.0,dia,25.0,errad,16.7,ferias,,,Sonhei que estava de férias no Caribe.,
347,amig,100.0,cas,10.2,faz,9.1,amiga,,,Sonhei que a Yasmin não queria mais ser minha amiga.,
32,mae,100.0,menin,9.5,ia,7.4,mae,,,Sonhei que ela me apresentava à mãe dela como sogra.,
134,ido,100.0,show,13.0,amig,5.6,ido,show,,Sonhei que tinha ido a um show do Ret.,
0,grav,100.0,menin,8.0,sonh,6.8,gravida,,,"Sonhei que estava grávida, meu Jesus, alguém me mata.",
474,enem,100.0,faz,78.9,chor,15.8,enem,fazia,,Sonhei que fazia o Enem. Foi desesperador.,
214,filh,100.0,lind,12.1,dia,9.5,filhos,,,"Mano, eu sonhei que o Hyunjin tinha dois filhos.",
322,demit,100.0,paul,22.7,sous,13.6,demitida,,,Sonhei que era demitida.,
576,gem,100.0,grav,100.0,livr,17.6,gemeos,gravida,,Sonhei que estava grávida de gêmeos. Que putaria .,
196,dorm,100.0,acord,7.2,cas,7.2,dormindo,acordado,,Simplesmente sonhei que tinha acordado e continuei dormindo.,
